INDEX,SCHEDNUM,SITUS_CITY,SITUS_STATE,APPRAISED_TOTAL_VALUE,D_CLASS_CN,SALE_YEAR,SALE_PRICE
59240,5.24109E+11,DENVER,CO,683900,"SFR Grade C, D, or E, w/RK",2017,525000
59241,1.2412E+11,DENVER,CO,295600,RESIDENTIAL-ROWHOUSE,2017,220000
59244,6.31327E+11,DENVER,CO,579300,"SFR Grade C, D, or E, w/RK",2017,415000
59258,1.33245E+11,DENVER,CO,231000,RESIDENTIAL-ROWHOUSE,2017,199900
59304,1.2831E+11,DENVER,CO,415800,RESIDENTIAL-ROWHOUSE,2017,390000
59318,6.04112E+11,DENVER,CO,315600,SFR Grade C,2017,275000
59334,5.07134E+11,DENVER,CO,327400,"SFR Grade C, D, or E, w/RK",2017,275000
59353,5.27222E+11,DENVER,CO,629300,SFR Grade C,2017,426250
59422,5.19103E+11,DENVER,CO,316200,"SFR Grade C, D, or E, w/RK",2017,278000
59430,2.25234E+11,DENVER,CO,463000,SFR Grade C,2017,365000
59457,21110010000,DENVER,CO,418000,SFR Grade C,2017,380000
59474,5.24424E+11,DENVER,CO,493300,SFR Grade C,2017,0
59477,1.10319E+11,DENVER,CO,591700,SFR Grade B,2017,548014
59492,2.20209E+11,DENVER,CO,735500,SFR Grade B w/RK,2017,650000
59495,2.29316E+11,DENVER,CO,266800,RESIDENTIAL-CONDOMINIUM,2017,245000
59498,6.30217E+11,DENVER,CO,1182700,INDUSTRIAL-CAR WASH,2017,767000
59531,5.24203E+11,DENVER,CO,1847700,SFR Grade B,2017,635000
59548,5.19112E+11,DENVER,CO,360100,"SFR Grade C, D, or E, w/RK",2017,368000
59549,2.34544E+11,DENVER,CO,421400,RESIDENTIAL-CONDOMINIUM,2017,419500
59576,5.3622E+11,DENVER,CO,1103700,SFR Grade A,2017,665000
59615,5.06107E+11,DENVER,CO,440700,RESIDENTIAL-ROWHOUSE,2017,369000
59620,5.35115E+11,DENVER,CO,591400,SFR Grade B w/RK,2017,631000
59622,6.05112E+11,DENVER,CO,553600,"SFR Grade C, D, or E, w/RK",2017,478000
59655,5.23109E+11,DENVER,CO,883000,SFR Grade B,2017,1
59700,1.28603E+11,DENVER,CO,447800,RESIDENTIAL-ROWHOUSE,2017,402000
59716,5.03811E+11,DENVER,CO,478800,RESIDENTIAL-CONDOMINIUM,2017,495000
59732,16110014000,DENVER,CO,450000,SFR Grade C,2017,470095
59736,5.29317E+11,DENVER,CO,381200,"SFR Grade C, D, or E, w/RK",2017,316000
59743,6.17407E+11,DENVER,CO,666300,SFR Grade B w/RK,2017,600198
59758,5.06504E+11,DENVER,CO,470000,RESIDENTIAL-DUPLEX,2017,265000
59760,6.15421E+11,DENVER,CO,376000,SFR Grade C,2017,370000
59796,2.30106E+11,DENVER,CO,237500,VACANT LAND,2017,1000000
59810,2.25302E+11,DENVER,CO,200,RESIDENTIAL-ROWHOUSE,2017,0
59827,2.30214E+11,DENVER,CO,897300,SFR Grade B,2017,0
59833,5.02219E+11,DENVER,CO,483600,RESIDENTIAL-CONDOMINIUM,2017,435000
59839,23409024000,DENVER,CO,339300,"SFR Grade C, D, or E, w/RK",2017,300000
59843,7.03202E+11,DENVER,CO,495700,RESIDENTIAL-ROWHOUSE,2017,420000
59871,2.31401E+11,DENVER,CO,702300,RESIDENTIAL-ROWHOUSE,2017,611000
59879,7.06102E+11,DENVER,CO,890200,SFR Grade B w/RK,2017,850000
59883,5.30526E+11,DENVER,CO,430700,"SFR Grade C, D, or E, w/RK",2017,403000
59902,18215002000,DENVER,CO,336100,SFR Grade C,2017,10
59906,2.19311E+11,DENVER,CO,780000,RESIDENTIAL-ROWHOUSE,2017,676100
59919,2.16304E+11,DENVER,CO,351500,SFR Grade C,2017,10
59938,3.13426E+11,DENVER,CO,455000,SFR Grade C,2017,13
59949,1.3122E+11,DENVER,CO,950300,SFR Grade B,2017,780000
59976,6.20305E+11,DENVER,CO,457900,"SFR Grade C, D, or E, w/RK",2017,437000
59994,6.32425E+11,DENVER,CO,241700,RESIDENTIAL-CONDOMINIUM,2017,198900
60004,5.10201E+11,DENVER,CO,241200,RESIDENTIAL-CONDOMINIUM,2017,235000
60015,5.05326E+11,DENVER,CO,308000,SFR Grade C,2017,0
60026,9.11202E+11,DENVER,CO,290200,RESIDENTIAL-CONDOMINIUM,2017,250000
60032,6.21318E+11,DENVER,CO,269800,RESIDENTIAL-CONDOMINIUM,2017,238000
60043,7.04601E+11,DENVER,CO,180500,RESIDENTIAL-CONDOMINIUM,2017,52500
60048,5.27511E+11,DENVER,CO,696200,RESIDENTIAL-ROWHOUSE,2017,645000
60075,6.3411E+11,DENVER,CO,296000,RESIDENTIAL-ROWHOUSE,2017,255000
60077,6.15212E+11,DENVER,CO,155600,RESIDENTIAL-CONDOMINIUM,2017,0
60078,15221023000,DENVER,CO,423900,SFR Grade C,2017,390819
60102,5.03323E+11,DENVER,CO,610400,RESIDENTIAL-CONDOMINIUM,2017,0
60148,5.02225E+11,DENVER,CO,206200,RESIDENTIAL-CONDOMINIUM,2017,165000
60160,1.27401E+11,DENVER,CO,1009200,SFR Grade A,2017,876000
60184,2.32235E+11,DENVER,CO,390200,SFR Grade C,2017,385000
60202,9.11111E+11,DENVER,CO,227900,RESIDENTIAL-CONDOMINIUM,2017,211000
60211,5.21217E+11,DENVER,CO,342700,SFR Grade C,2017,267500
60215,4.36608E+11,DENVER,CO,497200,"SFR Grade C, D, or E, w/RK",2017,418000
60256,5.0312E+11,DENVER,CO,325700,RESIDENTIAL-CONDOMINIUM,2017,305000
60257,2.34102E+11,DENVER,CO,200,RESIDENTIAL-ROWHOUSE,2017,10
60269,2.34922E+11,DENVER,CO,183800,RESIDENTIAL-CONDOMINIUM,2017,160000
60274,6.08209E+11,DENVER,CO,1535000,SFR Grade A,2017,1055000
60303,5.08328E+11,DENVER,CO,319400,SFR Grade C,2017,275000
60323,2.36409E+11,DENVER,CO,1315500,SFR Grade B,2017,1250000
60337,5.03309E+11,DENVER,CO,660400,RESIDENTIAL-CONDOMINIUM,2017,10
60371,6.27402E+11,DENVER,CO,127900,RESIDENTIAL-CONDOMINIUM,2017,94500
60414,5.18206E+11,DENVER,CO,411400,SFR Grade D or E,2017,310000
60432,5.31226E+11,DENVER,CO,382600,SFR Grade C,2017,0
60463,23115007000,DENVER,CO,444300,SFR Grade C,2017,446000
60491,2.23403E+11,DENVER,CO,372000,SFR Grade C,2017,340000
60495,2.34126E+11,DENVER,CO,1876000,COMMERCIAL-MISC IMPS,2017,1900000
60496,6.33305E+11,DENVER,CO,138300,RESIDENTIAL-CONDOMINIUM,2017,125500
60498,5.2921E+11,DENVER,CO,323800,SFR Grade C,2017,257000
60546,23102018000,DENVER,CO,355700,SFR Grade C,2017,310500
60550,5.18205E+11,DENVER,CO,308900,SFR Grade C,2017,265000
60552,5.1842E+11,DENVER,CO,307800,SFR Grade D or E,2017,275000
60562,15221025000,DENVER,CO,451900,SFR Grade C,2017,386766
60597,2.13322E+11,DENVER,CO,371000,SFR Grade C,2017,175000
60619,2.21326E+11,DENVER,CO,631400,SFR Grade C,2017,550000
60627,5.16221E+11,DENVER,CO,477300,SFR Grade C,2017,13
60643,1.13207E+11,DENVER,CO,314300,SFR Grade C,2017,0
60651,2.30316E+11,DENVER,CO,550600,SFR Grade C,2017,457800
60696,6.05119E+11,DENVER,CO,394200,SFR Grade D or E,2017,285000
60711,5.19104E+11,DENVER,CO,350300,"SFR Grade C, D, or E, w/RK",2017,305000
60724,8.07109E+11,DENVER,CO,421700,SFR Grade C,2017,350000
60729,7.05304E+11,DENVER,CO,556800,SFR Grade B,2017,470000
60743,6.15416E+11,DENVER,CO,540900,SFR Grade B w/RK,2017,490000
60755,8.07128E+11,DENVER,CO,463200,SFR Grade C,2017,417500
60762,5.1242E+11,DENVER,CO,479700,RESIDENTIAL-CONDOMINIUM,2017,10
60764,9.10312E+11,DENVER,CO,448900,"SFR Grade C, D, or E, w/RK",2017,370000
60769,9.11201E+11,DENVER,CO,251300,RESIDENTIAL-CONDOMINIUM,2017,215000
60772,14102009000,DENVER,CO,440000,SFR Grade C,2017,358900
60792,8.07111E+11,DENVER,CO,366800,SFR Grade C,2017,0
60819,1.32102E+11,DENVER,CO,373200,SFR Grade C,2017,0
60846,2.34113E+11,DENVER,CO,270900,RESIDENTIAL-CONDOMINIUM,2017,283150
60874,1.33319E+11,DENVER,CO,475300,"SFR Grade C, D, or E, w/RK",2017,481700
60878,2.36403E+11,DENVER,CO,758400,"SFR Grade C, D, or E, w/RK",2017,700000
60880,2.33616E+11,DENVER,CO,33422700,COMMERCIAL-HOTEL,2017,25300000
60922,6.19418E+11,DENVER,CO,571400,"SFR Grade C, D, or E, w/RK",2017,520000
60930,6.16306E+11,DENVER,CO,230500,RESIDENTIAL-CONDOMINIUM,2017,176000
60943,2.33221E+11,DENVER,CO,397200,RESIDENTIAL-CONDOMINIUM,2017,381000
61015,6.10209E+11,DENVER,CO,508100,SFR Grade B,2017,500000
61045,2.27413E+11,DENVER,CO,97905000,RESIDENTIAL-MULTI UNIT APTS,2017,89250000
61080,23104019000,DENVER,CO,366800,SFR Grade C,2017,310000
61104,14330003000,DENVER,CO,465200,SFR Grade C,2017,409942
61140,2.19105E+11,DENVER,CO,707300,SFR Grade C,2017,610000
61174,5.13432E+11,DENVER,CO,1138100,SFR Grade B w/RK,2017,1125000
61189,1.16127E+11,DENVER,CO,449000,RESIDENTIAL-ROWHOUSE,2017,412897
61198,2.34119E+11,DENVER,CO,260900,RESIDENTIAL-CONDOMINIUM,2017,269000
61201,1.26316E+11,DENVER,CO,509000,RESIDENTIAL-ROWHOUSE,2017,470000
61218,5.30113E+11,DENVER,CO,387100,SFR Grade C,2017,10
61219,2.30427E+11,DENVER,CO,723300,"SFR Grade C, D, or E, w/RK",2017,725500
61230,2.34238E+11,DENVER,CO,514500,RESIDENTIAL-CONDOMINIUM,2017,10
61234,7.033E+11,DENVER,CO,323200,RESIDENTIAL-CONDOMINIUM,2017,260000
61256,7.05201E+11,DENVER,CO,226500,RESIDENTIAL-CONDOMINIUM,2017,0
61270,5.14417E+11,DENVER,CO,934000,SFR Grade B,2017,837500
61309,2.30102E+11,DENVER,CO,840800,SFR Grade C,2017,609800
61313,2.35311E+11,DENVER,CO,629100,RESIDENTIAL-ROWHOUSE,2017,512500
61354,5.31504E+11,DENVER,CO,423800,SFR Grade C,2017,390000
61371,5.11402E+11,DENVER,CO,152400,RESIDENTIAL-CONDOMINIUM,2017,10
61377,2.31116E+11,DENVER,CO,413100,RESIDENTIAL-ROWHOUSE,2017,10
61400,6.15207E+11,DENVER,CO,154200,RESIDENTIAL-CONDOMINIUM,2017,177000
61413,5.01534E+11,DENVER,CO,816000,RESIDENTIAL-ROWHOUSE,2017,715000
61449,22316009000,DENVER,CO,266600,SFR Grade C,2017,230000
61478,5.19208E+11,DENVER,CO,1476000,RESIDENTIAL-4 TO 8 UNITS,2017,0
61497,6.32402E+11,DENVER,CO,520900,SFR Grade B,2017,500000
61549,5.22703E+11,DENVER,CO,1282900,SFR Grade C,2017,915000
61551,14105017000,DENVER,CO,424200,SFR Grade C,2017,375000
61552,5.1142E+11,DENVER,CO,480800,SFR Grade C,2017,10
61557,18400031000,DENVER,CO,100,COMMERCIAL-SHOPPING CENTER,2017,0
61568,6.33305E+11,DENVER,CO,144400,RESIDENTIAL-CONDOMINIUM,2017,132000
61578,5.10201E+11,DENVER,CO,2343200,COMMERCIAL-OFFICE,2017,2525000
61590,5.19105E+11,DENVER,CO,320400,SFR Grade C,2017,10
61601,2.21211E+11,DENVER,CO,431000,"SFR Grade C, D, or E, w/RK",2017,395000
61607,2.32202E+11,DENVER,CO,392400,RESIDENTIAL-CONDOMINIUM,2017,350000
61628,2.32104E+11,DENVER,CO,708400,RESIDENTIAL-ROWHOUSE,2017,700000
61640,6.21203E+11,DENVER,CO,355700,RESIDENTIAL-ROWHOUSE,2017,320000
61648,6.04123E+11,DENVER,CO,386200,"SFR Grade C, D, or E, w/RK",2017,320000
61649,6.33304E+11,DENVER,CO,234300,RESIDENTIAL-CONDOMINIUM,2017,232000
61653,2.30125E+11,DENVER,CO,797700,"SFR Grade C, D, or E, w/RK",2017,725000
61666,6.29201E+11,DENVER,CO,129600,RESIDENTIAL-CONDOMINIUM,2017,119000
61692,9.10416E+11,DENVER,CO,207600,RESIDENTIAL-CONDOMINIUM,2017,184000
61710,2.20222E+11,DENVER,CO,567700,"SFR Grade C, D, or E, w/RK",2017,488500
61730,6.21318E+11,DENVER,CO,272200,RESIDENTIAL-CONDOMINIUM,2017,228000
61734,6.20313E+11,DENVER,CO,459900,SFR Grade C,2017,410000
61740,6.06226E+11,DENVER,CO,187300,RESIDENTIAL-CONDOMINIUM,2017,160000
61787,2.28119E+11,DENVER,CO,857200,SFR Grade B,2017,795000
61809,5.25223E+11,DENVER,CO,1432800,SFR Grade B w/RK,2017,1140000
61818,7.03303E+11,DENVER,CO,347200,RESIDENTIAL-CONDOMINIUM,2017,260000
61829,5.1242E+11,DENVER,CO,631200,RESIDENTIAL-CONDOMINIUM,2017,0
61833,5.26522E+11,DENVER,CO,532400,SFR Grade C,2017,455000
61837,14350018000,DENVER,CO,186000,SFR Grade B,2017,7740000
61862,5.11321E+11,DENVER,CO,830300,RESIDENTIAL-ROWHOUSE,2017,885000
61865,5.12416E+11,DENVER,CO,440400,RESIDENTIAL-CONDOMINIUM,2017,365000
61896,2.3212E+11,DENVER,CO,532600,RESIDENTIAL-ROWHOUSE,2017,485738
61909,5.02219E+11,DENVER,CO,589500,RESIDENTIAL-CONDOMINIUM,2017,420000
61922,1.13204E+11,DENVER,CO,325200,"SFR Grade C, D, or E, w/RK",2017,285500
61931,20218033000,DENVER,CO,316200,RESIDENTIAL-ROWHOUSE,2017,266600
61938,1.31215E+11,DENVER,CO,436200,SFR Grade C,2017,470000
61987,2.34527E+11,DENVER,CO,723500,COMMERCIAL-CONDOMINIUM,2017,2260000
61989,23318021000,DENVER,CO,385500,SFR Grade C,2017,352700
61998,2.35138E+11,DENVER,CO,872000,"SFR Grade C, D, or E, w/RK",2017,695000
62037,5.25225E+11,DENVER,CO,1515900,SFR Grade B,2017,1430000
62061,6.3442E+11,DENVER,CO,500800,"SFR Grade C, D, or E, w/RK",2017,450000
62068,15218004000,DENVER,CO,484300,SFR Grade C,2017,406003
62074,5.11402E+11,DENVER,CO,323700,RESIDENTIAL-CONDOMINIUM,2017,299000
62093,1.33314E+11,DENVER,CO,405100,"SFR Grade C, D, or E, w/RK",2017,357375
62096,5.12207E+11,DENVER,CO,815800,RESIDENTIAL-ROWHOUSE,2017,695000
62176,1.16515E+11,DENVER,CO,223700,RESIDENTIAL-ROWHOUSE,2017,196809
62178,2.29229E+11,DENVER,CO,11310000,RESIDENTIAL-MULTI UNIT APTS,2017,58730000
62188,5.03804E+11,DENVER,CO,504400,RESIDENTIAL-ROWHOUSE,2017,405000
62212,6.19312E+11,DENVER,CO,389400,SFR Grade C,2017,10
62246,2.22101E+11,DENVER,CO,426100,"SFR Grade C, D, or E, w/RK",2017,360200
62277,1.34203E+11,DENVER,CO,576000,SFR Grade B,2017,496000
62294,6.343E+11,DENVER,CO,188700,RESIDENTIAL-CONDOMINIUM,2017,165000
62300,17312023000,DENVER,CO,346800,SFR Grade C,2017,245000
62301,5.02219E+11,DENVER,CO,499300,RESIDENTIAL-CONDOMINIUM,2017,441000
62329,5.16104E+11,DENVER,CO,3060200,INDUSTRIAL-WAREHOUSE,2017,0
62345,15217015000,DENVER,CO,391800,SFR Grade C,2017,367500
62347,2.34517E+11,DENVER,CO,823800,COMMERCIAL-RETAIL,2017,19602000
62379,5.25439E+11,DENVER,CO,1447400,SFR Grade B,2017,1179000
62392,14417014000,DENVER,CO,379700,SFR Grade C,2017,369900
62404,5.36101E+11,DENVER,CO,504000,"SFR Grade C, D, or E, w/RK",2017,500000
62437,1.13122E+11,DENVER,CO,339600,SFR Grade C,2017,274000
62448,6.2041E+11,DENVER,CO,577500,"SFR Grade C, D, or E, w/RK",2017,539000
62492,6.32301E+11,DENVER,CO,162200,RESIDENTIAL-CONDOMINIUM,2017,118000
62515,7.05201E+11,DENVER,CO,220600,RESIDENTIAL-CONDOMINIUM,2017,200000
62524,5.35121E+11,DENVER,CO,578500,SFR Grade C,2017,10
62529,1.29321E+11,DENVER,CO,260800,RESIDENTIAL-CONDOMINIUM,2017,200000
62535,5.26215E+11,DENVER,CO,669200,RESIDENTIAL-ROWHOUSE,2017,530000
62541,5.23423E+11,DENVER,CO,1500,RESIDENTIAL-CONDOMINIUM,2017,200000
62549,5.07129E+11,DENVER,CO,329100,SFR Grade C,2017,231250
62555,2.183E+11,DENVER,CO,664900,RESIDENTIAL-ROWHOUSE,2017,0
62563,8.0721E+11,DENVER,CO,482100,SFR Grade B,2017,426000
62599,6.29201E+11,DENVER,CO,151200,RESIDENTIAL-CONDOMINIUM,2017,124870
62607,2.17307E+11,DENVER,CO,471900,"SFR Grade C, D, or E, w/RK",2017,435000
62612,5.13405E+11,DENVER,CO,1231600,"SFR Grade A or X, w/RK",2017,10
62636,2.23132E+11,DENVER,CO,981000,INDUSTRIAL-WAREHOUSE,2017,0
62643,6.06319E+11,DENVER,CO,1643100,SFR Grade B w/RK,2017,1313000
62724,6.34104E+11,DENVER,CO,403400,RESIDENTIAL-CONDOMINIUM,2017,361500
62761,6.09101E+11,DENVER,CO,381400,RESIDENTIAL-ROWHOUSE,2017,344000
62779,5.23321E+11,DENVER,CO,1447500,SFR Grade B,2017,502000
62792,19310007000,DENVER,CO,320100,SFR Grade C,2017,242000
62820,1.28417E+11,DENVER,CO,565400,RESIDENTIAL-ROWHOUSE,2017,10
62826,2.3461E+11,DENVER,CO,292600,RESIDENTIAL-CONDOMINIUM,2017,250000
62845,5.23225E+11,DENVER,CO,712200,SFR Grade C,2017,620000
62848,5.20315E+11,DENVER,CO,394700,"SFR Grade C, D, or E, w/RK",2017,335000
62860,2.28114E+11,DENVER,CO,453300,RESIDENTIAL-ROWHOUSE,2017,425000
62880,2.35301E+11,DENVER,CO,482100,RESIDENTIAL-CONDOMINIUM,2017,420000
62892,15427008000,DENVER,CO,387000,SFR Grade C,2017,300147
62940,5.07103E+11,DENVER,CO,388300,"SFR Grade C, D, or E, w/RK",2017,190000
62955,2.2043E+11,DENVER,CO,509800,SFR Grade C,2017,466000
62959,6.08311E+11,DENVER,CO,683300,RESIDENTIAL-ROWHOUSE,2017,599100
62964,6.1731E+11,DENVER,CO,316200,SFR Grade C,2017,0
63008,5.02202E+11,DENVER,CO,1500,RESIDENTIAL-CONDOMINIUM,2017,285000
63009,5.29212E+11,DENVER,CO,344300,"SFR Grade C, D, or E, w/RK",2017,314900
63030,6.34418E+11,DENVER,CO,506500,SFR Grade C,2017,480000
63058,15220016000,DENVER,CO,498400,SFR Grade C,2017,448352
63073,2.22402E+11,DENVER,CO,486800,SFR Grade C,2017,370000
63098,5.27301E+11,DENVER,CO,419400,RESIDENTIAL-ROWHOUSE,2017,449950
63102,2.29121E+11,DENVER,CO,524400,RESIDENTIAL-ROWHOUSE,2017,455000
63115,5.26405E+11,DENVER,CO,347300,RESIDENTIAL-ROWHOUSE,2017,373000
63117,5.29415E+11,DENVER,CO,310800,SFR Grade C,2017,270000
63130,2.31315E+11,DENVER,CO,595700,RESIDENTIAL-ROWHOUSE,2017,569900
63131,6.31323E+11,DENVER,CO,588600,SFR Grade C,2017,10
63135,2.222E+11,DENVER,CO,11098700,COMMERCIAL-HOTEL,2017,16500000
63139,6.31419E+11,DENVER,CO,354400,SFR Grade C,2017,0
63172,1.30102E+11,DENVER,CO,284200,RESIDENTIAL-ROWHOUSE,2017,0
63226,6.10216E+11,DENVER,CO,695800,SFR Grade B,2017,610000
63294,20218021000,DENVER,CO,362000,RESIDENTIAL-ROWHOUSE,2017,318950
63295,2.34539E+11,DENVER,CO,262300,RESIDENTIAL-CONDOMINIUM,2017,245000
63300,1.28504E+11,DENVER,CO,271000,RESIDENTIAL-ROWHOUSE,2017,241008
63306,5.12204E+11,DENVER,CO,1792000,RESIDENTIAL-ROWHOUSE,2017,1709564
63342,5.10123E+11,DENVER,CO,1163800,"SFR Grade C, D, or E, w/RK",2017,1175000
63360,5.11415E+11,DENVER,CO,206900,RESIDENTIAL-CONDOMINIUM,2017,199900
63396,5.02212E+11,DENVER,CO,421900,RESIDENTIAL-CONDOMINIUM,2017,10
63400,15212005000,DENVER,CO,487100,SFR Grade C,2017,399000
63484,6.07438E+11,DENVER,CO,1332000,SFR Grade B,2017,824500
63499,2.20216E+11,DENVER,CO,610000,"SFR Grade C, D, or E, w/RK",2017,595000
63538,2.21318E+11,DENVER,CO,344000,RESIDENTIAL-ROWHOUSE,2017,350000
63580,2.29306E+11,DENVER,CO,842600,"SFR Grade C, D, or E, w/RK",2017,710000
63595,2.35222E+11,DENVER,CO,520600,SFR Grade C,2017,516500
63599,1.13711E+11,DENVER,CO,373800,SFR Grade C,2017,0
63622,2.33119E+11,DENVER,CO,1170400,RESIDENTIAL-CONDOMINIUM,2017,1185000
63640,6.17404E+11,DENVER,CO,176900,RESIDENTIAL-CONDOMINIUM,2017,172000
63642,5.03704E+11,DENVER,CO,675100,RESIDENTIAL-CONDOMINIUM,2017,600000
63658,5.1321E+11,DENVER,CO,1506800,SFR Grade A,2017,1375000
63667,7.09201E+11,DENVER,CO,167500,RESIDENTIAL-CONDOMINIUM,2017,10
63671,21100056000,DENVER,CO,100,VACANT LAND /GENERAL COMMON ELEMENTS,2017,10
63676,2.27804E+11,DENVER,CO,638000,RESIDENTIAL-ROWHOUSE,2017,712000
63728,5.066E+11,DENVER,CO,239400,RESIDENTIAL-CONDOMINIUM,2017,10
63741,2.273E+11,DENVER,CO,7556700,COMMERCIAL-RETAIL,2017,8000000
63766,5.06106E+11,DENVER,CO,536000,SFR Grade C,2017,355000
63812,5.31221E+11,DENVER,CO,439500,SFR Grade C,2017,366000
63816,5.07417E+11,DENVER,CO,368200,SFR Grade D or E,2017,274500
63862,1.31325E+11,DENVER,CO,200,RESIDENTIAL-ROWHOUSE,2017,340000
63921,9.10313E+11,DENVER,CO,424100,"SFR Grade C, D, or E, w/RK",2017,360000
63959,6.21326E+11,DENVER,CO,477800,RESIDENTIAL-ROWHOUSE,2017,425000
64003,1.16512E+11,DENVER,CO,556800,SFR Grade B,2017,479900
64024,2.33106E+11,DENVER,CO,885700,RESIDENTIAL-CONDOMINIUM,2017,655000
64037,7.08101E+11,DENVER,CO,513100,RESIDENTIAL-CONDOMINIUM,2017,10
64074,5.07318E+11,DENVER,CO,344900,"SFR Grade C, D, or E, w/RK",2017,10
64076,15224010000,DENVER,CO,459300,SFR Grade C,2017,411908
64089,19200043000,DENVER,CO,402700,SFR Grade C,2017,385900
64136,2.3041E+11,DENVER,CO,653300,SFR Grade C,2017,525000
64147,5.15119E+11,DENVER,CO,390600,RESIDENTIAL-ROWHOUSE,2017,357000
64160,6.1611E+11,DENVER,CO,238900,RESIDENTIAL-CONDOMINIUM,2017,225000
64170,1.31213E+11,DENVER,CO,850400,SFR Grade B w/RK,2017,832500
64209,7.03303E+11,DENVER,CO,347600,RESIDENTIAL-CONDOMINIUM,2017,270000
64212,6.15105E+11,DENVER,CO,144900,RESIDENTIAL-CONDOMINIUM,2017,10
64216,1.28404E+11,DENVER,CO,600800,SFR Grade C,2017,500000
64243,7.03303E+11,DENVER,CO,353900,RESIDENTIAL-CONDOMINIUM,2017,276000
64244,6.32201E+11,DENVER,CO,152700,RESIDENTIAL-CONDOMINIUM,2017,128000
64250,5.30216E+11,DENVER,CO,374000,SFR Grade C,2017,10
64257,5.12521E+11,DENVER,CO,1324000,RESIDENTIAL-ROWHOUSE,2017,1175000
64269,2.31119E+11,DENVER,CO,530400,SFR Grade C,2017,10
64284,6.15213E+11,DENVER,CO,220100,RESIDENTIAL-CONDOMINIUM,2017,215000
64291,5.11303E+11,DENVER,CO,1564000,RESIDENTIAL-4 TO 8 UNITS,2017,1320000
64330,5.01237E+11,DENVER,CO,799900,"SFR Grade C, D, or E, w/RK",2017,680000
64349,5.17425E+11,DENVER,CO,324000,SFR Grade C,2017,10
64357,2.34906E+11,DENVER,CO,306500,RESIDENTIAL-CONDOMINIUM,2017,10
64365,2.2771E+11,DENVER,CO,510900,RESIDENTIAL-CONDOMINIUM,2017,486000
64367,14401004000,DENVER,CO,357800,SFR Grade C,2017,10
64393,5.03912E+11,DENVER,CO,397000,RESIDENTIAL-CONDOMINIUM,2017,400000
64403,6.32105E+11,DENVER,CO,569900,"SFR Grade C, D, or E, w/RK",2017,580000
64411,5.06109E+11,DENVER,CO,570900,SFR Grade C,2017,525000
64428,5.08626E+11,DENVER,CO,250200,SFR Grade D or E,2017,90000
64446,10204045045,DENVER,CO,269900,RESIDENTIAL-CONDOMINIUM,2017,10
64449,1.31422E+11,DENVER,CO,811500,SFR Grade B w/RK,2017,771650
64484,5.06206E+11,DENVER,CO,371000,RESIDENTIAL-ROWHOUSE,2017,337000
64511,2.28217E+11,DENVER,CO,988700,RESIDENTIAL-ROWHOUSE,2017,875000
64527,6.17125E+11,DENVER,CO,473100,SFR Grade B,2017,10
64535,5.14121E+11,DENVER,CO,741400,SFR Grade B,2017,10
64539,2.32334E+11,DENVER,CO,536000,RESIDENTIAL-ROWHOUSE,2017,459000
64551,6.31315E+11,DENVER,CO,520600,SFR Grade C,2017,431000
64574,5.28402E+11,DENVER,CO,687000,INDUSTRIAL-WAREHOUSE,2017,689000
64583,2.35409E+11,DENVER,CO,425700,RESIDENTIAL-CONDOMINIUM,2017,430000
64584,2.32316E+11,DENVER,CO,894700,RESIDENTIAL-ROWHOUSE,2017,790000
64614,5.10113E+11,DENVER,CO,225500,RESIDENTIAL-CONDOMINIUM,2017,10
64651,22313021000,DENVER,CO,263700,SFR Grade C,2017,10
64673,5.01401E+11,DENVER,CO,174800,RESIDENTIAL-CONDOMINIUM,2017,157000
64691,2.26329E+11,DENVER,CO,147100,RESIDENTIAL-CONDOMINIUM,2017,129423
64698,1.33307E+11,DENVER,CO,478000,"SFR Grade C, D, or E, w/RK",2017,370000
64730,1.16409E+11,DENVER,CO,1305600,SFR Grade B,2017,1050000
64750,14350044000,DENVER,CO,420700,SFR Grade B,2017,7740000
64752,10208090090,DENVER,CO,262200,RESIDENTIAL-CONDOMINIUM,2017,233500
64773,5.16209E+11,DENVER,CO,344800,"SFR Grade C, D, or E, w/RK",2017,285000
64783,1.24404E+11,DENVER,CO,285900,RESIDENTIAL-ROWHOUSE,2017,231000
64790,15427027000,DENVER,CO,383500,SFR Grade C,2017,318614
64822,15228002000,DENVER,CO,341200,SFR Grade C,2017,291240
64823,5.36125E+11,DENVER,CO,1233200,SFR Grade B,2017,380000
64826,15305005000,DENVER,CO,350200,SFR Grade C,2017,295000
64874,2.31128E+11,DENVER,CO,345800,RESIDENTIAL-ROWHOUSE,2017,10
64900,7.09201E+11,DENVER,CO,216800,RESIDENTIAL-CONDOMINIUM,2017,185000
64950,5.01536E+11,DENVER,CO,928800,RESIDENTIAL-ROWHOUSE,2017,10
64961,2.32221E+11,DENVER,CO,637300,"SFR Grade C, D, or E, w/RK",2017,485000
64963,1.16104E+11,DENVER,CO,207900,RESIDENTIAL-ROWHOUSE,2017,182986
64990,18107027000,DENVER,CO,314400,SFR Grade C,2017,20
65009,23424030000,DENVER,CO,354000,SFR Grade C,2017,315000
65024,5.07215E+11,DENVER,CO,390100,SFR Grade C,2017,339900
65029,2.26526E+11,DENVER,CO,281700,RESIDENTIAL-ROWHOUSE,2017,253000
65030,5.01115E+11,DENVER,CO,865400,"SFR Grade C, D, or E, w/RK",2017,825000
