GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M
1400000US08031002901,"Census Tract 29.01, Denver County, Colorado",1838,93,2.6,2.2,2.2,2.5,5.3,2.8,8.5,4,11.2,5.4,15,5.9,12.8,5.9,15.8,4.5,13.3,4.6,13.3,4.5,83397,4755,104110,8553,29.7,(X),(X),(X),(X),(X),675,161,1.2,2,0,4.7,4.6,4,5.5,8.5,12.3,9,12.3,8.9,5.6,5.8,13.5,6.8,24.7,9.9,20.3,8.5,127969,44984,133046,18649,(X),(X),18.7,(X),(X),(X),527,149,0,6,0,6,1.7,2.8,0,6,11.8,10.6,10.6,10.4,3.4,4.1,14.8,8.4,31.7,12.4,26,10.4,156553,15164,N,N,(X),(X),(X),(X),(X),(X),1163,155,3.4,3.1,3.4,3.8,6.7,3.9,10.2,4.9,9.6,6.1,16.6,7.9,17,8.3,17.1,6.5,7.1,3.4,8.8,5.6,74934,16226,86893,10430,(X),(X),(X),(X),35.6,(X)
1400000US08031002902,"Census Tract 29.02, Denver County, Colorado",1937,89,3.6,2.2,1.3,1.3,1.9,1.3,2.7,2.1,4.2,2.4,11.9,4.1,11.8,4.4,20.3,5.6,15.7,4.2,26.5,4.8,123125,15897,163629,17103,27.3,(X),(X),(X),(X),(X),933,96,3.5,3.1,0.9,1.4,1.2,1.7,1.2,1.9,1.8,2,7.3,5.9,14.4,5.6,17,5.8,15.5,5.5,37.2,7.3,154097,20786,203504,32088,(X),(X),29.9,(X),(X),(X),817,90,0,3.9,1,1.6,0,3.9,1.3,2.2,2.1,2.4,3.3,3.3,14.9,5.8,18.6,6.4,17.7,6.3,41,6.9,164375,12807,N,N,(X),(X),(X),(X),(X),(X),1004,117,6,3.8,1.8,2,2.6,2.5,4.2,3.7,5.1,3.9,16.2,6,10.7,6.5,24,8.5,15.1,6.5,14.3,7.7,104630,25183,120761,16379,(X),(X),(X),(X),24.9,(X)
1400000US08031003001,"Census Tract 30.01, Denver County, Colorado",2719,173,5,3.5,1.3,1.5,2.3,2.5,3.1,2.1,8.9,3.6,11.7,4.8,13.2,5.6,19,5.5,12.4,4.8,23.1,5.3,110243,18014,138680,12609,22.6,(X),(X),(X),(X),(X),1472,145,0,2.2,0,2.2,0.6,1,2.8,2.6,3.6,4.3,9.2,5.3,7.5,4.5,19.1,8,17.7,7.8,39.5,8.9,175119,30861,184828,18770,(X),(X),21.4,(X),(X),(X),1274,169,0,2.5,0,2.5,0.7,1.2,0,2.5,1.5,2.4,8.9,5.6,8.6,5.2,14.8,7.5,19.8,9,45.7,9,184706,26931,N,N,(X),(X),(X),(X),(X),(X),1247,176,11,7.6,2.8,3.2,4.3,5.2,4.7,3.9,13.9,6,15.2,9.1,19.5,11.5,20.4,7.4,5.4,5.9,3,2.8,71172,27268,81858,15515,(X),(X),(X),(X),22.6,(X)
1400000US08031003002,"Census Tract 30.02, Denver County, Colorado",1328,72,5,3.6,0.5,0.8,0.5,0.8,8.1,4.4,9.6,4.3,17.9,5.6,12.8,4.7,14.3,5.6,20.2,6.5,11.1,4.5,91875,12615,110770,11469,42.3,(X),(X),(X),(X),(X),583,100,1.5,2.4,0,5.4,0,5.4,5.1,4.4,3.9,3.4,20.9,9.9,7.4,4.8,15.8,8.6,30.5,10,14.8,6.3,134554,38906,139666,17675,(X),(X),28.8,(X),(X),(X),466,98,0,6.7,0,6.7,0,6.7,2.4,3.2,4.9,4.3,15.9,8.2,7.9,5.5,19.7,9.3,30.7,10.1,18.5,8,149600,20958,N,N,(X),(X),(X),(X),(X),(X),745,110,7.7,5.4,0.9,1.5,0.9,1.4,10.3,7,14.1,7,20.5,8.3,12.9,6.1,12.3,7.3,12.1,7.5,8.2,7.2,63750,15514,86090,14760,(X),(X),(X),(X),52.9,(X)
1400000US08031003003,"Census Tract 30.03, Denver County, Colorado",1127,78,5.6,3.7,4.3,3.1,2.7,1.7,11.9,5.8,8.1,5.7,19.4,7.6,9.6,4.4,21.2,6.5,10.8,4.9,6.4,3.7,70950,18098,103950,24898,35.5,(X),(X),(X),(X),(X),406,74,6.4,7.2,1.5,2.6,1.2,2.1,1.7,2.7,8.6,8.2,17.2,12.9,7.9,6.3,25.9,11.6,23.2,13.3,6.4,7.8,127895,57901,142180,59358,(X),(X),29.6,(X),(X),(X),255,70,0,11.9,2.4,4.2,2,3.3,2.7,4.2,3.5,5,6.7,10.7,8.2,8,30.2,15,34.1,18,10.2,12.1,143472,13346,N,N,(X),(X),(X),(X),(X),(X),721,79,5.1,3.6,6,4.5,3.5,2.8,17.6,8.9,7.8,7.4,20.7,9.7,10.5,5.6,18.6,8.1,4.9,3.6,5.4,3.7,56165,7562,81305,15353,(X),(X),(X),(X),38.8,(X)
1400000US08031003004,"Census Tract 30.04, Denver County, Colorado",2410,151,5.1,3.7,2.5,1.8,5.5,3.1,11.1,5,10.7,5,13.4,4.6,6.5,3.4,18.8,5.8,10.5,3.4,15.9,4.7,85761,22706,113705,13099,32,(X),(X),(X),(X),(X),1048,188,2.1,3.3,1,1.7,2.3,3.5,5.2,5.9,7.3,4.6,13.5,7.8,6.9,5.6,21.7,9.7,17,7.7,23,8.5,114318,57498,153175,24436,(X),(X),25,(X),(X),(X),858,185,2.6,4,1.3,2,2.8,4.3,2,3.1,5.6,5.3,15.3,9.1,5.8,5.4,17.4,9.3,19.2,9.5,28.1,9.5,148083,34871,N,N,(X),(X),(X),(X),(X),(X),1362,220,7.4,5.9,3.6,3,8,4.8,15.6,6.9,13.4,7.6,13.4,5.9,6.2,4.5,17.8,7.9,5.4,3.3,9.2,6.6,57639,21647,79766,14059,(X),(X),(X),(X),37.4,(X)
1400000US08031003101,"Census Tract 31.01, Denver County, Colorado",786,57,5.3,3.7,1.5,1.2,8.1,5.6,12.1,6.7,7.1,4.4,17.8,6,9.7,4.7,13.4,4.3,11.6,5.5,13.4,6,70833,23785,100331,17215,39.7,(X),(X),(X),(X),(X),361,47,0,8.6,0,8.6,7.5,8.4,12.5,10,5.8,6.4,18,7.4,11.9,6.4,10.5,6.4,11.1,8,22.7,11.3,90208,31483,127858,33911,(X),(X),38.2,(X),(X),(X),224,56,0,13.5,0,13.5,3.1,4.3,6.3,8.2,1.8,3,10.7,7.9,12.5,8.4,16.1,9.9,17.9,11.5,31.7,14.9,142083,62066,N,N,(X),(X),(X),(X),(X),(X),425,60,9.9,6.8,2.8,2.3,8.7,7.5,11.8,9.4,8.2,5.9,17.6,9.1,10.1,6.8,14.8,5.9,10.6,7.1,5.4,5.8,53417,21372,75457,13917,(X),(X),(X),(X),40.5,(X)
1400000US08031003102,"Census Tract 31.02, Denver County, Colorado",2009,110,16.1,5.3,7.3,2.9,9.7,4.1,7.8,4,9,3.1,11.3,4.7,12.3,4.8,11.1,4.8,5.6,3,9.8,4.7,50195,9976,75603,10804,30,(X),(X),(X),(X),(X),388,112,2.3,3.7,2.8,4.5,4.4,5,0,8,5.2,6.2,1.5,2.6,22.4,16.4,16.2,10.7,2.3,3.5,42.8,17.4,130714,82215,158979,32041,(X),(X),45.9,(X),(X),(X),315,108,0,9.8,3.5,5.5,2.5,4.5,0,9.8,2.2,3.6,1.9,3.2,21.9,19,12.4,11,2.9,4.4,52.7,20.5,200531,128891,N,N,(X),(X),(X),(X),(X),(X),1621,153,19.4,6.4,8.4,3.7,11,4.9,9.6,4.8,9.9,3.7,13.6,5.7,11,4.4,10.5,5.6,4.6,3.2,1.9,1.8,40848,15887,54509,8078,(X),(X),(X),(X),26.2,(X)
1400000US08031003201,"Census Tract 32.01, Denver County, Colorado",3447,177,5.9,3.2,1.3,1.3,3.7,3,11.4,3.6,15,5,17.2,4.6,14.9,5.3,13.7,3.7,5.6,2.9,11.4,3.6,65509,12062,100799,14554,23.3,(X),(X),(X),(X),(X),957,200,1.9,3,2,2.9,0,3.3,11.2,7.1,0,3.3,4.5,4.1,25.1,11.7,17.8,8.4,8.3,6,29.4,10.1,106932,27471,162970,33384,(X),(X),23.5,(X),(X),(X),746,199,0,4.3,0,4.3,0,4.3,4.7,5.2,0,4.3,4.2,4.6,28.7,12.2,19.2,10.9,10.6,7.6,32.7,11.3,128810,38449,N,N,(X),(X),(X),(X),(X),(X),2490,227,8.2,4.3,1,1.3,5.1,4.2,11.4,4.3,20,6.5,22,6.2,11,4.5,12.1,4.2,4.6,3.5,4.5,3,54194,9128,75526,11885,(X),(X),(X),(X),23.2,(X)
1400000US08031003202,"Census Tract 32.02, Denver County, Colorado",2108,125,7.2,3.9,2.8,2.1,7.8,3.7,11.2,4.7,10.7,3.9,18.8,6.7,8.3,3.7,16.2,5.4,8.3,3.8,8.7,4,61555,6555,94363,14339,28.4,(X),(X),(X),(X),(X),586,114,0,5.4,0,5.4,6.1,9,6,5.4,4.1,4.6,13.1,10.5,12.6,9.6,29.9,12.7,10.9,8.3,17.2,10.5,115250,20082,143441,36514,(X),(X),27.8,(X),(X),(X),468,128,0,6.7,0,6.7,7.7,11.1,5.8,6.1,5.1,5.6,10.5,10.9,5.6,5.6,34,15.4,9.8,9,21.6,13.1,130109,29733,N,N,(X),(X),(X),(X),(X),(X),1522,155,10,5.5,3.9,2.8,8.5,4.8,13.3,6.1,13.2,5.1,21,7.9,7.6,4,10.9,5.4,6.3,3.6,5.4,3.3,51406,8638,74475,12729,(X),(X),(X),(X),28.6,(X)
1400000US08031003203,"Census Tract 32.03, Denver County, Colorado",1284,76,2.7,3.4,0,2.5,2.7,2.1,1.3,1.4,3,2.3,7.6,4,8.4,4.1,17.6,5.7,7.2,4.2,49.5,6.1,197813,71496,280849,45660,32.4,(X),(X),(X),(X),(X),869,110,0,3.7,0,3.7,0,3.7,0,3.7,1.5,2.1,2.1,2.4,9.4,5.6,17.4,6.1,6.8,4.2,62.8,7.3,"250,000+",***,340989,61714,(X),(X),28.3,(X),(X),(X),762,111,0,4.2,0,4.2,0,4.2,0,4.2,1.7,2.4,2.4,2.7,4.7,3.8,18.8,6.6,4.9,3.2,67.6,6.6,"250,000+",***,N,N,(X),(X),(X),(X),(X),(X),415,94,8.4,10.2,0,7.5,8.4,6.7,4.1,4.4,6.3,5.6,19,10.8,12.3,8.5,20,11.6,0,7.5,21.4,10.7,79922,24692,147558,59458,(X),(X),(X),(X),37.1,(X)
1400000US08031003300,"Census Tract 33, Denver County, Colorado",1448,63,3.7,3.4,3.7,3.9,4.7,2.9,6,4.3,5.1,2.9,10.9,3.8,6,4.6,19.1,6.2,14.8,5.1,26,5.8,128750,20238,154958,17034,31.5,(X),(X),(X),(X),(X),796,112,2,2.2,0,4,3.8,3.2,1.9,2.3,3.9,3.3,7.9,4.7,4.9,2.9,23.1,8.5,16.8,7,35.7,8.7,163558,28592,198995,28178,(X),(X),25,(X),(X),(X),708,106,1.4,2.2,0,4.5,2.8,3,1.3,2.1,2.1,2.6,5.6,4.7,4.2,3,24.7,8.7,18.9,8,38.8,9.7,175625,25816,N,N,(X),(X),(X),(X),(X),(X),652,101,6.6,7.2,8.3,8.5,5.8,5.3,10.1,8.8,6.6,4.8,14.6,6.3,8.7,9.5,14.1,7.9,10.9,6.4,14.3,8.4,63000,33710,99028,21159,(X),(X),(X),(X),37.1,(X)
1400000US08031003401,"Census Tract 34.01, Denver County, Colorado",1391,94,0.6,0.8,1.4,1.7,4.3,2.7,2.8,2.1,7.2,3.1,13.2,5,13.9,5,18.5,5.4,13.4,6.2,24.6,5.5,120179,27129,156943,16997,26.2,(X),(X),(X),(X),(X),699,110,1.1,1.7,1.7,2.6,0,4.5,2.3,2.5,5.4,4.4,9,5.3,10.9,5.8,23.6,8.6,10.6,6,35.3,8.1,144375,16117,201352,29120,(X),(X),24.3,(X),(X),(X),625,108,0,5.1,0,5.1,0,5.1,0,5.1,6.1,5,10.1,6,10.9,6.3,24.8,9.2,10.4,6.1,37.8,8.5,147788,17138,N,N,(X),(X),(X),(X),(X),(X),692,124,0,4.6,2.9,3.4,6.9,4.5,3.3,3.8,9,5,17.5,9.3,17.1,8.4,13.4,6.9,16.2,11.5,13.7,9.2,87000,20192,111885,20173,(X),(X),(X),(X),28.2,(X)
1400000US08031003402,"Census Tract 34.02, Denver County, Colorado",1955,89,2.3,1.4,1.3,1.9,4.1,2.3,2.5,1.8,3,2.5,8,2.9,9.4,4,14.6,3.8,15.1,4.5,39.7,5.5,163355,18901,257029,40514,30.2,(X),(X),(X),(X),(X),1337,98,1.1,1.2,0,2.4,3.1,2.3,1,1.2,2.5,3,3.4,2.3,7.3,4.5,14.7,3.9,17.2,5.8,49.5,7.7,196417,35016,313452,57627,(X),(X),32.2,(X),(X),(X),1168,88,1.3,1.4,0,2.7,2.8,2.2,1.2,1.3,2.9,3.5,2.1,2,3.9,2.8,14.2,3.9,18,6.4,53.6,8.5,223816,45313,N,N,(X),(X),(X),(X),(X),(X),618,98,5.8,4,4,6.2,6.1,4.7,5.5,4.9,2.9,3.4,18,7.6,13.9,7.5,14.6,9.3,10.7,6.7,18.4,7.6,90455,20669,132311,31225,(X),(X),(X),(X),24.6,(X)
1400000US08031003500,"Census Tract 35, Denver County, Colorado",1809,127,6.3,3.3,6.2,4.2,11,4.8,9.4,3.6,12.9,5.7,22.6,6.8,14.2,4.5,10.2,4.1,1.9,1.7,5.3,3.7,55587,8700,66987,9963,58.7,(X),(X),(X),(X),(X),1337,137,7.1,4.3,4.5,3.3,12.6,6.4,6.1,4.4,13,5.9,26.5,8,16.2,6.1,7.1,4.1,2.5,2.2,4.4,3.8,54453,7292,66732,10572,(X),(X),62.5,(X),(X),(X),753,148,1.6,2.5,2.4,2.6,13.5,8.9,2.7,4.2,13.8,9,29.3,11.1,17.4,7.8,7.8,6.1,3.6,3.6,7.8,6.9,61011,7757,N,N,(X),(X),(X),(X),(X),(X),472,109,9.5,7.2,12.7,12.4,9.3,6.6,8.7,8.3,19.7,11.6,15.3,8.9,5.7,5.1,11.2,8.5,0,6.6,7.8,9.1,42917,13599,58560,17105,(X),(X),(X),(X),47.9,(X)
1400000US08031003601,"Census Tract 36.01, Denver County, Colorado",1753,90,5.6,3.3,7.8,4.3,11.4,4.4,10,3.9,9.4,5,9.7,5.1,12.9,4.4,18.7,4.4,6.3,3.3,8.3,3.9,63250,20682,85754,10790,46.3,(X),(X),(X),(X),(X),857,123,8.6,6,5.6,5.2,9.9,6,14.9,7.4,9.9,7.8,5.4,4.4,7.9,5.7,17.3,6.6,11.9,6.7,8.5,6.3,63083,45560,89506,19249,(X),(X),45,(X),(X),(X),436,98,3.2,5.1,2.5,3.7,9.2,8.6,6.7,5.8,12.8,11.8,4.6,5.5,5,3.6,24.3,9.4,14.9,9.6,16.7,12,113274,25605,N,N,(X),(X),(X),(X),(X),(X),896,115,5.4,4.7,9.8,6.6,10.3,5.8,7.5,4.9,8.8,5.8,13.8,8.2,17.6,6.6,17.9,5.7,1.9,2,7,4.7,55132,24079,78886,12742,(X),(X),(X),(X),45.3,(X)
1400000US08031003602,"Census Tract 36.02, Denver County, Colorado",1810,89,7.8,4.6,2.4,1.9,11.3,5.3,5,4.5,18.6,6.9,18.1,6.1,11.1,5.3,13.4,4.5,8,4.1,4.1,3,54013,5238,80552,16891,37.2,(X),(X),(X),(X),(X),1077,140,5.1,5.4,2.5,2.7,12.6,8.5,6.9,7.3,17,9,21,9.9,6.7,4,14.9,6.1,9.9,6.5,3.3,3.4,52923,5255,87959,27524,(X),(X),35.7,(X),(X),(X),594,160,0,5.3,0,5.3,7.6,7.2,10.3,11.5,18.7,12.7,6.2,5.7,7.7,5.8,27.1,10.9,16.3,11.9,6.1,6.1,99063,36348,N,N,(X),(X),(X),(X),(X),(X),733,129,13.5,8.6,3.3,2.9,8.5,6.8,2.3,2.6,21,10.4,17.5,9,12.4,8.1,11.1,6.9,5.2,4.3,5.3,5.7,53173,11588,67333,11410,(X),(X),(X),(X),39.4,(X)
1400000US08031003603,"Census Tract 36.03, Denver County, Colorado",1496,92,8.6,4.8,1.3,1.4,3.3,2.8,3.4,2.8,11.8,4.8,15.4,7.8,13.4,6.3,15.9,6.4,13.9,6.5,12.8,5.3,79000,18019,108452,13408,35.6,(X),(X),(X),(X),(X),974,109,4.8,4.8,0,3.3,5.4,5.7,2.7,3,4.4,4.1,17.1,11.9,14.9,9.3,21.7,9.3,13.4,9.3,15.5,7.9,100313,23356,118245,18609,(X),(X),35.9,(X),(X),(X),582,128,3.6,3.6,0,5.4,1.2,1.9,4.5,5,5.3,6.1,8.2,13.8,16.3,12,14.8,7.8,22.5,14.4,23.5,11.5,138500,56524,N,N,(X),(X),(X),(X),(X),(X),522,100,15.7,11,3.8,4.1,4.8,5.4,4.8,5.4,20.1,10.5,12.3,6.7,15.3,9.6,9.2,6.3,9,8.9,5,4.7,51111,23129,77840,22734,(X),(X),(X),(X),35.1,(X)
1400000US08031003701,"Census Tract 37.01, Denver County, Colorado",1959,105,7.9,4.7,3.6,3.1,5.3,3.1,9.5,3.8,11.2,4.5,11.1,4.5,13,4.6,19.4,5.1,5,2.4,14,3.7,78459,12408,118204,20174,28.8,(X),(X),(X),(X),(X),525,83,4.6,4.7,0,6,0,6,3.4,3.9,3.6,3.9,8.6,5.8,14.9,6.4,17.7,8.4,14.9,7.6,32.4,9.5,138875,31934,203836,48627,(X),(X),23.8,(X),(X),(X),447,87,0,7,0,7,0,7,2,3.2,4.3,4.5,7.8,6.4,15.2,6.9,18.8,9.2,13.9,8,38,10.4,152125,40991,N,N,(X),(X),(X),(X),(X),(X),1434,124,9.1,6.2,5,4.2,7.2,4.2,11.7,5.1,14,5.9,12.1,5.9,12.3,6.1,20,6.7,1.3,1.5,7.3,3.4,54000,18454,86720,21379,(X),(X),(X),(X),30.1,(X)
1400000US08031003702,"Census Tract 37.02, Denver County, Colorado",2739,133,11,4.9,4.4,3.5,6.8,3.9,3.3,3,17.1,6.9,24.8,6.4,10.4,4.5,11.8,4.7,2.3,1.8,8.1,4.1,53329,4529,77375,11553,30.7,(X),(X),(X),(X),(X),692,102,2.2,3.3,0,4.6,2.9,4.4,0,4.6,13.7,9.8,13.3,8.5,20.7,10.9,23.4,12.1,7.2,6.3,16.6,9.2,96636,12610,117345,18925,(X),(X),24.9,(X),(X),(X),548,111,0,5.8,0,5.8,0,5.8,0,5.8,5.3,5.6,14.1,11.2,22.4,13.6,29.6,14.2,9.1,7.9,19.5,11.3,108273,12534,N,N,(X),(X),(X),(X),(X),(X),2047,152,14.7,6.6,5.9,4.6,8.1,4.9,4.4,4,18.3,7.8,28.7,8.2,7,4.4,7.9,4.8,0.7,1.1,4.4,3.2,46791,8808,59955,11662,(X),(X),(X),(X),32.6,(X)
1400000US08031003703,"Census Tract 37.03, Denver County, Colorado",1659,124,6.8,4.5,1.6,1.3,4.3,2.1,8.2,3.4,11.8,5.2,25,7.3,7.5,4.1,11.3,5.1,6.4,3.3,17.2,4.4,63291,5418,108114,11963,26.2,(X),(X),(X),(X),(X),581,101,0,5.4,0,5.4,0,5.4,2.8,2.9,7.4,7.8,14.3,7.4,8.1,5.4,13.6,8.2,14.8,8.4,39.1,11.2,188641,51202,188270,32534,(X),(X),20,(X),(X),(X),491,83,0,6.4,0,6.4,0,6.4,3.3,3.4,2.9,3.2,6.7,5.6,8.6,5.8,14.9,9.6,17.5,9.7,46.2,12.4,194917,36950,N,N,(X),(X),(X),(X),(X),(X),1078,118,10.4,6.7,2.5,2.1,6.6,3.3,11.1,5,14.1,7,31.4,9.9,7.1,5.3,9.4,5.2,1.9,1.8,5.4,3.6,52760,3751,64488,9179,(X),(X),(X),(X),28.9,(X)
1400000US08031003800,"Census Tract 38, Denver County, Colorado",4065,298,5.4,3.2,3.6,2.8,4.9,3.1,6,3,7.7,3.2,10.7,3.3,7.1,3,17.7,4.4,11,3.7,26,4.7,108560,11718,170560,19646,31.8,(X),(X),(X),(X),(X),1633,214,0,2,0,2,0,2,3.4,3.6,8.4,6,3.5,2.9,7.1,5.4,16.6,5.5,16.7,6.5,44.3,7.7,179471,21010,264226,37920,(X),(X),31.1,(X),(X),(X),1400,213,0,2.3,0,2.3,0,2.3,3.1,4,4.4,2.8,1.8,2.2,7.1,5.9,19.4,6.4,15.4,7.8,48.8,8.5,197639,39287,N,N,(X),(X),(X),(X),(X),(X),2432,297,9,5.1,6,4.6,8.2,5.3,8.1,3.9,6.8,4.3,15.5,5.1,7,3.5,18.5,6.9,7.2,3.5,13.8,5.5,70427,12743,107643,19726,(X),(X),(X),(X),32.2,(X)
1400000US08031003901,"Census Tract 39.01, Denver County, Colorado",2197,188,3.5,2.6,1.2,1.5,7.5,4.8,1.9,1.8,4.3,3.1,9.6,5.1,10.6,5.2,16.2,5.7,13.7,5.3,31.5,6.1,133583,25255,187372,26192,28.8,(X),(X),(X),(X),(X),1172,174,0.9,1.5,0,2.7,3.6,4,0,2.7,5.2,4.6,2.9,3.2,13.5,8.5,16.6,7.6,12.4,7.3,45,9.1,167647,42781,240783,43926,(X),(X),22.2,(X),(X),(X),977,159,0,3.3,0,3.3,1.8,2.8,0,3.3,6.2,5.5,1.7,2.8,8.4,7.6,20,9.2,10.5,6.6,51.3,10.1,219145,73869,N,N,(X),(X),(X),(X),(X),(X),1025,192,7.4,5.5,2.6,3.3,12,9.2,4.1,4,3.3,3.7,17.2,9.9,8.5,5.7,13.5,10.2,15.3,7.6,16.1,7.2,82056,34082,124462,29384,(X),(X),(X),(X),35.3,(X)
1400000US08031003902,"Census Tract 39.02, Denver County, Colorado",1826,91,1.9,1.5,0,1.8,2.1,1.7,5.1,3.3,4.1,2.1,14.1,4.8,11.9,3.7,17.7,5.2,13.9,4.7,29.1,5.7,124636,18032,185418,28917,24.8,(X),(X),(X),(X),(X),1113,122,0,2.9,0,2.9,0.9,1.3,2.1,2.4,4,3.1,8.2,4.7,11.1,5.6,17.9,7.4,16.6,4.9,39.4,7.3,175125,17393,233574,41532,(X),(X),23.9,(X),(X),(X),938,108,0,3.4,0,3.4,0,3.4,1.1,1.9,4.7,3.7,5.1,4.5,7.8,5.1,20.7,8.3,14.7,5.6,45.9,8.7,185147,22313,N,N,(X),(X),(X),(X),(X),(X),713,127,4.9,3.9,0,4.5,3.9,3.6,10,7.8,4.2,3.6,24.8,9.7,13,6.1,16.3,8.4,9.7,7.3,13.2,6.8,79375,17697,109161,19888,(X),(X),(X),(X),26.1,(X)
1400000US08031004002,"Census Tract 40.02, Denver County, Colorado",1341,70,1.1,1.3,0,2.4,5.3,3.1,4.3,2.8,9.6,4.1,11,3.9,10.8,3.7,16.8,5.2,6.9,3.3,34.2,4.9,124727,12448,172549,18812,30,(X),(X),(X),(X),(X),1049,81,0.9,1.3,0,3,1.4,1.6,2.1,2.2,9.6,4.5,8.8,4.3,11.2,4.2,17.3,5.7,7.2,3.9,41.4,6,145234,24970,197285,24324,(X),(X),29.3,(X),(X),(X),868,90,1,1.6,0,3.7,1.7,1.9,2.5,2.6,8.1,4.5,5.2,3.6,9.4,4.6,14.7,5.2,8.8,4.5,48.5,6.5,196944,28024,N,N,(X),(X),(X),(X),(X),(X),292,68,2.1,3.7,0,10.5,19.2,12.2,12.3,9.1,9.6,8.5,19.2,11,9.2,7.7,14.7,10.2,5.5,5.9,8.2,6.2,52969,19006,82988,21775,(X),(X),(X),(X),32.5,(X)
1400000US08031004003,"Census Tract 40.03, Denver County, Colorado",2070,82,3.4,2.3,1.9,1.6,9,4.8,5.4,3,8.5,4.8,17.2,5.6,15.1,5.3,22,5,10.7,4.2,6.9,3.1,83438,12411,102964,10167,27.4,(X),(X),(X),(X),(X),1008,120,1.3,2,0.9,1.5,5.2,4.3,1.2,1.5,1,1.5,18.1,7.5,21.4,9,25.8,7.7,11.8,6.7,13.4,6.6,100926,22371,136056,19565,(X),(X),31.5,(X),(X),(X),789,106,1.6,2.6,0,4,3.9,4.4,1.5,1.9,1.3,1.9,14.2,7,18.9,8.7,28.9,9.1,12.5,7.5,17.1,7.8,114107,13493,N,N,(X),(X),(X),(X),(X),(X),1062,137,5.4,4,2.8,2.6,13.8,8.4,9.3,5.6,15.5,8.8,17.8,7.9,10,4.6,15.8,6.6,8.8,5.9,0.8,1.3,54583,9676,68926,8140,(X),(X),(X),(X),22,(X)
1400000US08031004004,"Census Tract 40.04, Denver County, Colorado",891,19,3.1,2.3,2.7,1.9,5.7,2.9,8.2,4.9,8.8,4.8,15.9,5.5,12.3,4.2,16.5,5.3,6.4,3,20.3,4.7,82240,12949,131189,14454,27.6,(X),(X),(X),(X),(X),487,50,0,6.5,1,1.6,4.1,3.7,1,1.6,12.7,7.6,9.2,4.3,13.3,5.5,18.5,6.7,10.7,5.1,29.4,7.2,119750,12982,173907,25158,(X),(X),34.7,(X),(X),(X),375,46,0,8.3,0,8.3,3.7,4.1,0,8.3,5.9,4.7,9.1,5.4,10.7,5.7,24,8.2,10.4,6.1,36.3,8.8,142768,28866,N,N,(X),(X),(X),(X),(X),(X),404,52,6.9,5.1,4.7,3.9,7.7,4.6,18.1,10.4,6.2,5.2,23,9.9,9.9,5.4,14.1,8.5,2.5,2.4,6.9,5.1,52647,3865,75730,17572,(X),(X),(X),(X),19.1,(X)
