GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M
1400000US08031008305,"Census Tract 83.05, Denver County, Colorado",981,58,11.9,7.1,2.8,2.4,6.4,3.5,22,8.5,16.2,5.4,21.4,6.7,12.3,5.9,5.2,3.1,1.7,1.7,0,3.3,41964,7044,48665,5712,54,(X),(X),(X),(X),(X),832,65,13.5,7.9,2.3,2.5,11.4,6.1,23.7,10.1,11.9,5.5,18.8,6.4,11.3,6.7,6.1,3.6,1.1,1.4,0,3.8,34551,9369,46053,5806,(X),(X),54,(X),(X),(X),498,87,12,11.8,0,6.3,5.8,4.1,20.1,11.1,13.5,7.2,21.9,9.6,16.9,10.5,8.8,6.1,1,1.6,0,6.3,47222,12777,N,N,(X),(X),(X),(X),(X),(X),149,57,12.8,12.9,5.4,7.1,16.1,13,12.8,11.3,13.4,9.7,28.9,18.4,5.4,8.1,0,19.5,5.4,9.1,0,19.5,41607,17714,43833,15807,(X),(X),(X),(X),36.2,(X)
1400000US08031008306,"Census Tract 83.06, Denver County, Colorado",1698,87,10.2,4.5,6.4,3.4,15.8,4.4,15.2,5.3,15.8,4.9,16.5,5.2,14.5,4.5,3.8,2.9,0,1.9,1.6,1.7,38333,8554,46713,4753,50.8,(X),(X),(X),(X),(X),1343,119,13.8,5.8,7.1,4.5,15.7,5.4,13.5,6.1,16.5,5.7,14.3,5.3,14.4,5.5,2.8,2.4,0,2.4,2,2.1,34946,6262,44697,5469,(X),(X),46.8,(X),(X),(X),847,126,8.4,5.3,1.8,3,9.8,5,15.8,8.5,22.9,8.6,15.9,8.2,17.8,7.5,4.4,3.6,0,3.8,3.2,3.3,45859,5092,N,N,(X),(X),(X),(X),(X),(X),355,90,5.9,6.9,11.8,9,20.8,9.9,26.2,11.5,9.6,7.6,13,8.4,12.7,8.8,0,8.7,0,8.7,0,8.7,32949,3231,37926,7007,(X),(X),(X),(X),53.5,(X)
1400000US08031008312,"Census Tract 83.12, Denver County, Colorado",2088,73,10.3,4.3,6.9,4.5,10.7,5.7,13.3,5.5,22.5,7.4,19,6.5,7.4,3.5,6.5,3.1,3.3,2.9,0.2,0.4,40872,4488,50358,6821,44.6,(X),(X),(X),(X),(X),1487,159,15,7.2,4.2,3.7,10.8,5.7,12.7,7,25.8,8.3,16.7,6.3,5.7,3.6,5,3,3.8,4.3,0.3,0.5,39523,4042,48216,8789,(X),(X),44.7,(X),(X),(X),824,165,10.2,7.6,0,3.9,12,7.6,10.7,9.4,26.3,10.2,18.3,10.8,7.8,5.7,7.3,4.7,6.9,7.7,0.5,1,44122,6986,N,N,(X),(X),(X),(X),(X),(X),601,141,10.5,7.2,12.1,9.2,15.8,11,12.6,9,12.8,7.9,12.8,7.9,11.5,8.9,10,8.3,1.8,2.7,0,5.3,32969,12473,47372,9030,(X),(X),(X),(X),44.3,(X)
1400000US08031008386,"Census Tract 83.86, Denver County, Colorado",1099,72,1.3,1.8,2.2,2.4,10.2,6.4,17.2,10,18.5,9.6,33.4,11.7,7.6,5.5,9.6,5.7,0,2.9,0,2.9,50177,6364,54819,6325,49.3,(X),(X),(X),(X),(X),951,84,1.5,2.1,0,3.4,9.8,7,17,11.2,19.3,11.9,32.4,13.5,8.8,6.5,11.1,6.5,0,3.4,0,3.4,50639,8603,57201,7300,(X),(X),50.7,(X),(X),(X),685,110,0,4.6,0,4.6,8.5,8.2,19.9,14.9,21,15.4,26.9,14.5,12,9,11.8,7.5,0,4.6,0,4.6,50489,24910,N,N,(X),(X),(X),(X),(X),(X),148,58,0,19.6,16.2,16.5,12.8,12.4,18.2,21.1,30.4,19.5,22.3,15.2,0,19.6,0,19.6,0,19.6,0,19.6,35833,11922,35472,6633,(X),(X),(X),(X),40.5,(X)
1400000US08031008387,"Census Tract 83.87, Denver County, Colorado",1586,51,3.6,3.4,3.3,2.9,11.5,5.9,10.7,5.9,18.4,6.3,22.7,7.9,19.7,7.3,6.8,3.5,1.8,1.8,1.3,1.5,51610,10669,58896,6945,51.2,(X),(X),(X),(X),(X),1292,96,3.7,4.1,2.9,3.4,13.9,7.3,10,5.6,18.3,7.4,21.3,9,20.7,8,5.3,3.2,2.2,2.2,1.6,1.9,50605,13144,58886,7761,(X),(X),54,(X),(X),(X),980,118,0,3.3,2.2,3.5,12.3,8.7,11,7.2,17.9,8.8,20,9.7,24.5,10,6.9,4.3,3,3,2.1,2.5,54783,15667,N,N,(X),(X),(X),(X),(X),(X),294,92,3.1,5.1,10.5,10.5,3.4,5.1,18.7,19.9,16.3,12.4,34,19.2,8.8,10.6,5.1,9,0,10.5,0,10.5,49063,24254,49380,11065,(X),(X),(X),(X),34.7,(X)
1400000US08031008388,"Census Tract 83.88, Denver County, Colorado",2662,140,3.8,3.1,0,1.2,6.4,4.1,10.3,5.4,16.4,6.2,24.6,7.7,24.4,9.3,10.2,5.3,1.5,1.6,2.4,2.4,56082,15325,70779,9278,46.8,(X),(X),(X),(X),(X),1566,267,2,2.2,0,2.1,7.7,5.2,8.6,6.6,23.5,9.4,22.9,8.9,23.5,10.1,9.4,5.9,1.8,2.1,0.8,1.2,53590,5008,67884,9854,(X),(X),47.8,(X),(X),(X),1019,224,1.5,2.5,0,3.1,1.6,1.8,8.5,8,21.7,11.5,23.9,11.6,29,13.7,9.8,6.2,2.7,3.3,1.2,1.9,56521,17657,N,N,(X),(X),(X),(X),(X),(X),1096,271,7.8,7.4,0,2.9,4.6,5.4,12.9,10.4,10.9,8.2,24.5,13.8,22.3,20.6,11.5,10.5,1,1.8,4.7,5.9,56964,26371,71804,14973,(X),(X),(X),(X),41.9,(X)
1400000US08031008389,"Census Tract 83.89, Denver County, Colorado",2505,123,1.4,1.9,0.5,0.9,0.4,0.6,7.3,4,8.5,5.1,26.2,8.8,20.2,5.9,22.1,7,13.4,6.2,0,1.3,83672,11365,88221,7755,43.5,(X),(X),(X),(X),(X),2089,170,1.7,2.2,0,1.5,0.5,0.8,6.3,4.6,10.9,6.3,22.7,9,20.4,6.7,23,7.9,14.6,6.5,0,1.5,86906,10995,89965,8988,(X),(X),40,(X),(X),(X),1481,206,0,2.2,0,2.2,0.7,1.1,1.9,2.3,15.3,8.3,24,12.1,22.6,8.3,23.9,9.8,11.5,7.4,0,2.2,86969,11735,N,N,(X),(X),(X),(X),(X),(X),416,171,0,7.5,3.1,5.5,0,7.5,12,14.3,6.7,8.3,39.7,18.4,13.2,13.8,17.8,13.5,7.5,11.2,0,7.5,71713,2655,76511,14798,(X),(X),(X),(X),55,(X)
1400000US08031008390,"Census Tract 83.90, Denver County, Colorado",2740,103,7.6,4.3,2.4,2.3,7,4.2,10.9,5,11.4,5.6,22.3,7.3,18.4,6.7,15.8,5.6,3.4,3,0.8,1,58879,7285,64189,5604,28.9,(X),(X),(X),(X),(X),2236,174,7.2,5.6,2,2.2,7.2,4.8,12.3,6.1,11.3,5.7,22.6,8.1,18.5,7.6,16.1,5.5,2.4,2.1,0.4,0.7,58712,8012,62293,5312,(X),(X),29.6,(X),(X),(X),1455,193,2.5,4,2,3,5.6,5,4.2,4.6,15.6,8.3,22.6,9.2,20.8,10.7,23.5,7.8,2.7,2.7,0.5,1.2,72660,11729,N,N,(X),(X),(X),(X),(X),(X),504,162,9.3,7,4.4,7.4,6,7.4,4.8,5.2,14.5,14.8,25.8,16.2,10.7,11.2,14.1,15.2,7.9,11.9,2.6,4,56587,13627,69308,17042,(X),(X),(X),(X),17.7,(X)
1400000US08031008391,"Census Tract 83.91, Denver County, Colorado",2357,81,0,1.4,0.8,1.3,3,3.3,5.7,4.1,17.8,7.9,20.4,7.8,31.4,9.9,12.2,5.2,7.3,6.5,1.5,2.3,77580,7569,82590,9610,23.8,(X),(X),(X),(X),(X),1836,185,0,1.8,1,1.7,6.2,5.1,5.2,4.1,15.2,7.6,20.2,8.8,31.9,11.8,11.8,5.6,6.7,7.6,2,2.9,78056,9838,82439,12004,(X),(X),18,(X),(X),(X),1394,248,0,2.3,0,2.3,1.2,2.1,2.8,2.9,11,6.6,23,11,35.9,13.9,14.8,7.7,8.8,10,2.6,3.8,88095,6357,N,N,(X),(X),(X),(X),(X),(X),521,190,0,6,0,6,0,6,11.9,13.8,32.1,19.9,30.9,18.8,7.7,8,8.3,7.9,9.2,14.1,0,6,50875,3502,70796,18559,(X),(X),(X),(X),37.4,(X)
1400000US08031011902,"Census Tract 119.02, Denver County, Colorado",2812,120,1.8,2.1,3.7,3.2,8.4,4.3,14.6,6.1,16.5,5.4,21,6.9,12.2,5.6,16.1,6,4.3,2.8,1.4,1.5,57024,9768,69134,8447,27.5,(X),(X),(X),(X),(X),1815,245,3.2,3.4,1.2,1.9,6.6,5.4,13.4,6.8,13.2,7.1,17.2,7.6,14.8,7,21.5,8,6.7,4.4,2.2,2.5,73171,10789,81038,12495,(X),(X),33.9,(X),(X),(X),1451,233,0,2.2,1.5,2.3,7.2,6.6,11,6.5,6,4.2,17.8,8.9,18.5,8.6,26.9,9.7,8.3,5.5,2.8,3.1,82440,9999,N,N,(X),(X),(X),(X),(X),(X),997,242,1.1,1.8,8.2,7,11.6,7.9,18.2,10,20.8,10.3,26.4,13.6,7.5,8.4,6.2,7.5,0,3.2,0,3.2,42846,11453,46433,6823,(X),(X),(X),(X),15.6,(X)
1400000US08031011903,"Census Tract 119.03, Denver County, Colorado",941,21,4.1,3.5,5.6,3.1,10.5,5.3,7.8,4.8,14.7,4.8,27.1,5.2,12.8,5.4,10.8,4.2,3.6,2.5,3,2,57946,7109,65928,6950,34.1,(X),(X),(X),(X),(X),609,56,4.1,4,1.8,2.9,8.4,7.9,6.9,6.4,14.1,6.6,30.9,7.6,10,5.4,15.1,6.6,5.6,3.9,3.1,3,62303,6885,72424,10632,(X),(X),29.2,(X),(X),(X),479,65,1.3,1.9,2.3,3.7,9.6,9.8,7.7,7.3,11.9,5.8,26.9,9,12.7,7.1,16.5,7.5,7.1,5.1,4,3.8,65040,7096,N,N,(X),(X),(X),(X),(X),(X),332,59,4.2,5.1,12.7,6.8,14.5,8.7,9.3,5.8,20.5,9.5,16.9,10.8,17.8,11,1.5,2.3,0,9.3,2.7,3.6,43000,9558,50263,10425,(X),(X),(X),(X),27.7,(X)
1400000US08031012001,"Census Tract 120.01, Denver County, Colorado",959,58,7.5,4.2,4.6,3.3,8,4.3,9.5,4.8,11.3,5.1,13,5.4,5.7,3.1,18,6.2,9.1,4,13.2,4.3,65938,17933,110296,15872,30.9,(X),(X),(X),(X),(X),612,58,3.4,3.9,3.3,3.8,5.1,4.5,5.7,3.8,7.5,5.3,9.8,4.9,9.3,4.9,22.2,8.4,14.2,6.2,19.4,6.8,112969,17311,147266,25293,(X),(X),30.4,(X),(X),(X),515,57,0.6,1,3.9,4.5,1.7,1.9,4.9,3.6,8.3,5.8,9.3,5.2,8,4.9,25,9.4,15.1,7.2,23.1,8,130759,18561,N,N,(X),(X),(X),(X),(X),(X),347,68,14.7,9.2,6.9,6.5,13.3,9.1,19,12.4,17.9,10.3,15.9,10.9,1.2,2.1,8.9,8,0,8.9,2.3,3.8,31369,6706,42739,12447,(X),(X),(X),(X),25.1,(X)
1400000US08031012010,"Census Tract 120.10, Denver County, Colorado",2359,112,5.2,3.3,1.5,2.4,8.2,4.5,8.9,4.3,10.9,4.9,23.7,6.2,11.1,4.9,17,5.1,8.1,4.1,5.3,2.8,58836,3892,79804,6307,17.4,(X),(X),(X),(X),(X),1246,167,1.6,2.5,0,2.6,1.5,2.4,2.3,3.6,8.9,5.2,22.3,8.7,12.8,7.6,25,7.7,15.3,7.9,10.1,5.3,101500,30887,109931,10801,(X),(X),16.1,(X),(X),(X),1020,155,0,3.1,0,3.1,0,3.1,0,3.1,9.4,6.1,21.1,9.5,12.2,7.5,27.5,9.2,18.7,9.3,11.2,6.4,115096,11461,N,N,(X),(X),(X),(X),(X),(X),1113,175,9.3,6.1,3.1,5.1,17.4,9.4,16.2,8.2,11.5,8,25.3,8.8,9.1,7,8.1,4.8,0,2.9,0,2.9,43162,16849,45711,6850,(X),(X),(X),(X),18.9,(X)
1400000US08031012014,"Census Tract 120.14, Denver County, Colorado",2860,148,2.2,1.7,3.9,2.7,8.6,3.3,11.7,4.5,14.2,4.9,25.7,6.4,18.5,5.5,10.3,4.7,3.5,2.1,1.4,1.3,59035,7577,69303,7852,22,(X),(X),(X),(X),(X),1447,218,2.5,3.9,2.1,2.9,7.5,4.5,10.6,6.5,5.8,3.5,22.1,7,25,9,16.3,7.4,6.3,4.3,1.9,2,74677,10200,81486,12002,(X),(X),21.9,(X),(X),(X),1123,226,0,2.8,1.3,2.2,4.7,4.2,6.1,5.9,4.9,3.5,24.8,8.4,27.8,10.4,19.9,8.9,8.1,5.6,2.4,2.7,83724,9088,N,N,(X),(X),(X),(X),(X),(X),1413,207,4.5,3.4,6.8,5,8.8,5.9,15.4,7.6,21.7,9,27.8,10.2,11.8,7.4,1.6,2.7,0.6,1,1,1.7,44250,11566,53243,11303,(X),(X),(X),(X),22.2,(X)
1400000US08031015300,"Census Tract 153, Denver County, Colorado",2144,168,9,5,9,4,11.6,5,12,6.6,15.3,5.7,18.7,7.4,12.7,5,9.2,4.6,0.4,0.5,2.1,2.2,42388,4508,54223,5667,20.5,(X),(X),(X),(X),(X),601,183,4.3,6.2,2.3,3.9,3,3.8,9.8,11.4,10,8,23,17.4,33.9,16,8.7,7.4,1.3,2,3.7,5.7,59727,39631,74740,12748,(X),(X),25.8,(X),(X),(X),402,154,1.7,3.1,0,7.8,2.2,4.2,14.7,16.3,10.4,9.6,30.8,24,22.4,15.7,10.2,11.1,2,3,5.5,8.5,59160,27532,N,N,(X),(X),(X),(X),(X),(X),1543,191,12,6.9,11.6,5.3,15.6,6.7,12.8,8.1,16.8,7.2,15.8,7.6,4.4,2.9,9.5,6.6,0,2.1,1.6,1.8,32882,13349,45511,8309,(X),(X),(X),(X),17.9,(X)
1400000US08031015400,"Census Tract 154, Denver County, Colorado",1681,64,3.8,3.6,4.6,3.3,11.8,5.2,11.4,5.3,15.8,5.7,14,4.2,15.9,5.1,16.5,5.3,2.7,1.9,3.5,2.3,52132,9550,67438,6472,21.9,(X),(X),(X),(X),(X),820,105,0,3.9,4.3,4.5,13.9,10.2,5.6,4.1,10.5,6.5,11.2,5.7,17.4,7.2,26.8,8.7,4.4,3.4,5.9,4.1,79375,16054,84599,10447,(X),(X),16.1,(X),(X),(X),541,80,0,5.8,0,5.8,5,4.8,6.8,5.6,3.9,4.4,13.9,7.4,20,9.7,34.9,11.2,6.7,5.2,8.9,6.1,100781,13234,N,N,(X),(X),(X),(X),(X),(X),861,116,7.4,6.9,5,4.5,13.4,6.2,14.4,7.4,20.8,8.9,15.7,6.4,14.5,7.5,6.6,5.1,1,1.6,1.2,1.8,43463,5391,50244,7412,(X),(X),(X),(X),23.8,(X)
1400000US08031015500,"Census Tract 155, Denver County, Colorado",1744,73,8.9,3.6,9.2,4.5,11.8,4.7,21,6.6,18.1,5.4,17.6,5.7,6.3,3.3,6.1,3.4,0.8,1.3,0,1.8,34559,3609,42688,4426,27.9,(X),(X),(X),(X),(X),609,118,5.4,6.2,2.3,3.6,18.2,9,21.7,11.5,12.5,9.8,22.7,12.1,5.6,6.4,9.4,6.1,2.3,3.6,0,5.2,40740,12640,50009,7893,(X),(X),23.3,(X),(X),(X),424,117,5.9,8.7,0,7.4,14.6,9.5,16.3,12.4,10.4,10.5,28.1,14.6,8,9.5,13.4,8.8,3.3,5.2,0,7.4,53138,12193,N,N,(X),(X),(X),(X),(X),(X),1135,135,10.8,4.3,13,6.5,9.1,5.2,21.6,8.6,21.1,7.4,14.9,6.9,5.1,3.4,4.4,4.2,0,2.8,0,2.8,33170,3090,37829,4823,(X),(X),(X),(X),30.4,(X)
1400000US08031015600,"Census Tract 156, Denver County, Colorado",2124,118,17.1,6.3,11.9,4.7,18.3,7.1,14.4,6.3,14.3,5.1,14.6,5.6,4.5,3.3,1.8,1.9,1.9,2.3,1.3,2,26480,3828,39131,8971,24.2,(X),(X),(X),(X),(X),1321,172,13,7.8,6.7,4.9,18.2,9.4,16.5,7.8,18.8,7.4,17.6,7.1,5.1,4.7,1.1,1.3,1,1.6,2,3.2,29247,8818,43726,13096,(X),(X),21,(X),(X),(X),811,181,7.6,8.7,3.2,3.5,15.2,9.4,15.8,10,24,10.1,27.9,10,1.1,2,1.8,2.1,0,3.9,3.3,5.2,41104,6971,N,N,(X),(X),(X),(X),(X),(X),803,160,25,10.4,20.3,9.8,18.4,10.7,9.7,10,11,9.8,5.7,5.2,3.5,3.7,2.9,4.6,3.5,5.4,0,4,16250,3779,29793,8142,(X),(X),(X),(X),29.5,(X)
1400000US08031015700,"Census Tract 157, Denver County, Colorado",2064,118,11.9,5.1,6.1,5.4,8.3,4.3,15.6,6.9,18.2,6.6,12.9,5.6,12.1,6.8,9.4,5,3.4,3.6,2.1,1.9,41432,5303,55379,6451,25.8,(X),(X),(X),(X),(X),1272,174,2.8,3.3,2.4,3.9,8.5,6,13.3,8.4,21.6,9.2,10.5,6.3,20.8,10.9,11.2,8.2,5.5,5.7,3.4,3.1,51635,26069,69249,9574,(X),(X),25.4,(X),(X),(X),793,167,0,4,0,4,6.1,5.5,8.2,8.2,16.8,9.7,10.8,7.2,29.4,15.6,14.5,11.4,8.8,9.3,5.4,5,78920,9962,N,N,(X),(X),(X),(X),(X),(X),792,160,26.5,12.2,11.9,11.9,8,6.1,19.3,11.3,12.8,7.8,16.8,9.8,0,4,4.8,4.5,0,4,0,4,25873,6281,32231,6375,(X),(X),(X),(X),26.4,(X)
1400000US08031980000,"Census Tract 9800, Denver County, Colorado",503,78,4.4,3.8,12.1,7.4,9.1,7.1,6,4.2,25.4,11.4,25.6,9.7,7,5.7,5.2,5,0,6.3,5.2,5.9,47936,4782,55675,12162,21.7,(X),(X),(X),(X),(X),296,80,1.7,2.4,12.2,11.6,13.5,11.4,4.1,4.6,11.8,8.8,36.5,13.5,9.5,8.3,2,2.8,0,10.4,8.8,9.4,54500,12539,63115,17951,(X),(X),32.4,(X),(X),(X),162,65,3.1,4.3,0,18.1,19.8,19.1,3.7,6.2,4.3,4.9,36.4,18.4,13,13.4,3.7,5.3,0,18.1,16,16.4,66528,9134,N,N,(X),(X),(X),(X),(X),(X),207,59,8.2,8.9,12.1,8.2,2.9,4.9,8.7,7.6,46.4,20.6,8.7,8.7,3.4,5.1,9.7,11.4,0,14.5,0,14.5,44196,8617,44820,10190,(X),(X),(X),(X),6.3,(X)
1400000US08031980100,"Census Tract 9801, Denver County, Colorado",0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),-,(X),(X),(X),0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),(X),(X),0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,(X)
